PCDHA3_Domain1	CDH17_Domain6	27	-3
PCDHA8_Domain3	CDH17_Domain3	60	12
PCDHA8_Domain3	CDH17_Domain7	46	1
PCDHA8_Domain3	CDH17_Domain1	43	11
PCDHA8_Domain3	CDH17_Domain4	37	-1
PCDHA8_Domain3	CDH17_Domain6	30	0
CDH17_Domain1	CDH17_Domain1	492	0
CDH17_Domain1	CDH17_Domain3	101	1
CDH23_Domain6	CDH17_Domain1	67	13
CDH23_Domain6	CDH17_Domain3	47	14
CDH23_Domain6	CDH17_Domain2	33	0
CDH5_Domain1	CDH17_Domain1	56	7
CDH5_Domain1	CDH17_Domain6	52	2
CDH5_Domain1	CDH17_Domain3	44	7
CDHR2_Domain2	CDH17_Domain7	35	22
EHF_Domain1	CDH17_Domain1	25	-30
FAT1_Domain14	CDH17_Domain7	44	-2
FAT1_Domain14	CDH17_Domain6	38	0
FAT1_Domain14	CDH17_Domain4	28	0
FAT2_Domain7	CDH17_Domain6	51	4
FAT2_Domain7	CDH17_Domain5	44	-1
FAT2_Domain7	CDH17_Domain4	35	-9
PCDH12_Domain3	CDH17_Domain6	72	7
PCDH12_Domain3	CDH17_Domain3	69	12
PCDH12_Domain3	CDH17_Domain1	56	11
PCDH12_Domain3	CDH17_Domain5	50	-4
PCDH12_Domain3	CDH17_Domain4	45	-1
PCDH12_Domain3	CDH17_Domain2	42	-5
PCDH19_Domain6	CDH17_Domain6	64	3
PCDHA3_Domain2	CDH17_Domain7	47	2
PCDHA3_Domain2	CDH17_Domain3	44	13
PCDHA3_Domain2	CDH17_Domain1	19	0
PCDHA8_Domain4	CDH17_Domain3	54	9
PCDHB16_Domain2	CDH17_Domain1	68	8
PCDHB16_Domain2	CDH17_Domain3	55	9
PCDHB16_Domain2	CDH17_Domain4	44	-4
PCDHB7_Domain4	CDH17_Domain6	64	-1
PCDHB7_Domain4	CDH17_Domain1	56	3
PCDHB7_Domain4	CDH17_Domain3	47	4
PCDHB7_Domain4	CDH17_Domain2	37	-13
CDH10_Domain1	CDH17_Domain1	57	9
CDH10_Domain1	CDH17_Domain3	50	9
CDH17_Domain2	CDH17_Domain2	571	0
CDH17_Domain2	CDH17_Domain4	41	1
CDH23_Domain7	CDH17_Domain3	47	9
CDH23_Domain7	CDH17_Domain6	43	6
CDH23_Domain7	CDH17_Domain1	42	10
CDH5_Domain2	CDH17_Domain6	36	0
CDHR2_Domain3	CDH17_Domain1	46	15
DCHS1_Domain1	CDH17_Domain3	49	11
DCHS1_Domain1	CDH17_Domain1	46	4
DCHS1_Domain1	CDH17_Domain6	27	0
FAT1_Domain15	CDH17_Domain5	45	-12
FAT1_Domain15	CDH17_Domain6	39	0
FAT1_Domain15	CDH17_Domain4	28	0
FAT2_Domain8	CDH17_Domain4	47	-4
FAT2_Domain8	CDH17_Domain5	41	-8
FAT2_Domain8	CDH17_Domain6	34	0
PCDH12_Domain4	CDH17_Domain3	68	10
PCDH20_Domain1	CDH17_Domain1	51	49
PCDH20_Domain1	CDH17_Domain3	44	50
PCDH20_Domain1	CDH17_Domain4	17	0
PCDHA10_Domain1	CDH17_Domain3	55	8
PCDHA10_Domain1	CDH17_Domain1	49	7
PCDHA10_Domain1	CDH17_Domain6	20	-3
PCDHA3_Domain3	CDH17_Domain6	69	7
PCDHA3_Domain3	CDH17_Domain4	43	-1
PCDHA8_Domain5	CDH17_Domain3	76	14
PCDHB11_Domain1	CDH17_Domain3	42	3
PCDHB11_Domain1	CDH17_Domain1	41	2
PCDHB11_Domain1	CDH17_Domain4	39	-10
PCDHB16_Domain3	CDH17_Domain6	54	0
PCDHB16_Domain3	CDH17_Domain3	47	5
PCDHB16_Domain3	CDH17_Domain1	40	4
PCDHB7_Domain5	CDH17_Domain6	80	5
PCDHB7_Domain5	CDH17_Domain3	56	10
CDH10_Domain2	CDH17_Domain6	60	8
CDH10_Domain2	CDH17_Domain2	48	-6
CDH10_Domain2	CDH17_Domain3	46	13
CDH10_Domain2	CDH17_Domain4	42	-5
CDH10_Domain2	CDH17_Domain7	22	0
CDH17_Domain3	CDH17_Domain3	504	0
CDH17_Domain3	CDH17_Domain1	101	-1
CDH17_Domain3	CDH17_Domain6	89	-5
CDH17_Domain3	CDH17_Domain4	23	0
CDH23_Domain8	CDH17_Domain7	41	3
CDH5_Domain3	CDH17_Domain4	49	0
CDH5_Domain3	CDH17_Domain6	44	0
CDHR2_Domain4	CDH17_Domain1	55	16
CDHR2_Domain4	CDH17_Domain4	34	-31
DCHS1_Domain2	CDH17_Domain1	68	15
DCHS1_Domain2	CDH17_Domain6	62	11
DSC1_Domain1	CDH17_Domain3	96	12
DSC1_Domain1	CDH17_Domain1	83	11
DSC1_Domain1	CDH17_Domain6	47	7
EHMT2_Domain2	CDH17_Domain3	31	-14
FAT1_Domain16	CDH17_Domain4	41	5
FAT1_Domain16	CDH17_Domain1	39	17
FAT1_Domain16	CDH17_Domain3	39	18
FAT2_Domain9	CDH17_Domain6	117	4
FAT2_Domain9	CDH17_Domain3	87	9
NCAM1_Domain7	CDH17_Domain7	32	-54
PCDH20_Domain2	CDH17_Domain3	70	15
PCDH20_Domain2	CDH17_Domain7	51	4
PCDH20_Domain2	CDH17_Domain4	18	-1
PCDHA10_Domain2	CDH17_Domain7	41	2
PCDHA10_Domain2	CDH17_Domain4	34	0
PCDHA3_Domain4	CDH17_Domain6	67	4
PCDHA3_Domain4	CDH17_Domain1	60	8
PCDHA3_Domain4	CDH17_Domain3	60	9
PCDHB11_Domain2	CDH17_Domain4	39	-4
PCDHB11_Domain2	CDH17_Domain2	33	-2
PCDHB11_Domain2	CDH17_Domain7	33	-2
PCDHB16_Domain4	CDH17_Domain1	72	3
PCDHB16_Domain4	CDH17_Domain3	41	4
PCDHB16_Domain4	CDH17_Domain2	29	-13
TGFBR2_Domain1	CDH17_Domain6	24	157
BSG_Domain2	CDH17_Domain7	24	60
CDH10_Domain3	CDH17_Domain5	70	-3
CDH10_Domain3	CDH17_Domain3	51	13
CDH10_Domain3	CDH17_Domain6	38	0
CDH10_Domain3	CDH17_Domain2	25	0
CDH17_Domain4	CDH17_Domain4	514	0
CDH17_Domain4	CDH17_Domain6	31	0
CDH17_Domain4	CDH17_Domain3	21	0
CDH23_Domain9	CDH17_Domain1	61	8
CDH5_Domain4	CDH17_Domain1	48	6
CDH5_Domain4	CDH17_Domain3	44	7
CDH5_Domain4	CDH17_Domain4	39	-9
CDH5_Domain4	CDH17_Domain2	38	53
CDH5_Domain4	CDH17_Domain6	36	6
CDHR2_Domain5	CDH17_Domain4	36	-3
DCHS1_Domain3	CDH17_Domain1	77	10
DCHS1_Domain3	CDH17_Domain5	47	-5
DCHS1_Domain3	CDH17_Domain4	36	-4
DCHS1_Domain3	CDH17_Domain6	30	0
DSC1_Domain2	CDH17_Domain4	90	0
DSC1_Domain2	CDH17_Domain2	54	-3
DSC1_Domain2	CDH17_Domain1	47	15
DSC1_Domain2	CDH17_Domain6	35	0
FAT1_Domain17	CDH17_Domain5	34	-1
FAT2_Domain10	CDH17_Domain1	74	8
FAT2_Domain10	CDH17_Domain3	66	9
PCDH1_Domain1	CDH17_Domain1	45	14
PCDH1_Domain1	CDH17_Domain3	42	15
PCDH1_Domain1	CDH17_Domain6	38	-2
PCDH1_Domain1	CDH17_Domain4	37	2
PCDH20_Domain3	CDH17_Domain3	34	119
PCDHA3_Domain5	CDH17_Domain3	76	14
PCDHA9_Domain1	CDH17_Domain3	53	8
PCDHA9_Domain1	CDH17_Domain1	47	7
PCDHA9_Domain1	CDH17_Domain4	37	-5
PCDHA9_Domain1	CDH17_Domain6	21	-3
PCDHB11_Domain3	CDH17_Domain6	61	2
PCDHB11_Domain3	CDH17_Domain5	46	-9
PCDHB11_Domain3	CDH17_Domain2	37	-6
PCDHB11_Domain3	CDH17_Domain4	36	-8
PCDHB11_Domain3	CDH17_Domain1	35	4
PCDHB11_Domain3	CDH17_Domain3	35	7
PCDHB16_Domain5	CDH17_Domain3	56	10
PCDHB8_Domain1	CDH17_Domain4	46	-10
CDH10_Domain4	CDH17_Domain1	67	8
CDH10_Domain4	CDH17_Domain3	56	9
CDH10_Domain4	CDH17_Domain6	56	0
CDH10_Domain4	CDH17_Domain4	48	0
CDH17_Domain5	CDH17_Domain5	558	0
CDH17_Domain5	CDH17_Domain6	42	17
CDH23_Domain10	CDH17_Domain1	48	10
CDH23_Domain10	CDH17_Domain3	36	11
CDH23_Domain10	CDH17_Domain6	31	0
CDH5_Domain5	CDH17_Domain7	40	1
CDH5_Domain5	CDH17_Domain5	28	0
CDHR2_Domain6	CDH17_Domain5	62	-3
CDHR2_Domain6	CDH17_Domain4	44	1
CDHR2_Domain6	CDH17_Domain6	42	4
CDHR2_Domain6	CDH17_Domain2	35	0
CELSR2_Domain1	CDH17_Domain1	62	11
CELSR2_Domain1	CDH17_Domain3	45	12
CELSR3_Domain13	CDH17_Domain1	31	-11
DCHS1_Domain4	CDH17_Domain1	78	9
DCHS1_Domain4	CDH17_Domain3	77	10
DCHS1_Domain4	CDH17_Domain5	32	-12
DSC1_Domain3	CDH17_Domain5	103	-2
FAT1_Domain18	CDH17_Domain3	32	6
MYH10_Domain2	CDH17_Domain1	32	305
PCDH1_Domain2	CDH17_Domain3	56	16
PCDH1_Domain2	CDH17_Domain7	47	5
PCDH1_Domain2	CDH17_Domain5	36	-1
PCDH1_Domain2	CDH17_Domain4	35	0
PCDH15_Domain1	CDH17_Domain1	44	11
PCDH15_Domain1	CDH17_Domain3	42	12
PCDH20_Domain4	CDH17_Domain6	101	3
PCDH20_Domain4	CDH17_Domain3	56	8
PCDH20_Domain4	CDH17_Domain7	50	-3
PCDHA10_Domain4	CDH17_Domain3	65	9
PCDHA9_Domain2	CDH17_Domain7	45	2
PCDHA9_Domain2	CDH17_Domain3	40	13
PCDHB11_Domain4	CDH17_Domain1	57	3
PCDHB11_Domain4	CDH17_Domain3	42	4
PCDHB11_Domain4	CDH17_Domain4	38	-12
PCDHB8_Domain2	CDH17_Domain1	71	8
PCDHB8_Domain2	CDH17_Domain3	54	9
CDH10_Domain5	CDH17_Domain5	46	0
CDH17_Domain6	CDH17_Domain6	497	0
CDH17_Domain6	CDH17_Domain3	92	5
CDH17_Domain6	CDH17_Domain5	42	-17
CDH17_Domain6	CDH17_Domain4	31	0
CDH23_Domain11	CDH17_Domain1	64	9
CDH23_Domain11	CDH17_Domain3	61	10
CDH23_Domain11	CDH17_Domain5	48	-1
CDH6_Domain1	CDH17_Domain3	56	9
CDH6_Domain1	CDH17_Domain1	51	9
CDHR2_Domain7	CDH17_Domain1	63	16
CDHR2_Domain7	CDH17_Domain3	49	17
CELSR2_Domain2	CDH17_Domain5	53	-1
CELSR2_Domain2	CDH17_Domain4	33	-4
CELSR2_Domain2	CDH17_Domain7	32	-55
DCHS1_Domain5	CDH17_Domain6	76	4
DSC1_Domain4	CDH17_Domain6	54	3
FAT2_Domain12	CDH17_Domain5	43	-11
FAT2_Domain12	CDH17_Domain6	38	0
FAT2_Domain12	CDH17_Domain4	37	-11
FN1_Domain2	CDH17_Domain6	26	-55
PCDH1_Domain3	CDH17_Domain3	77	11
PCDH1_Domain3	CDH17_Domain6	67	6
PCDH1_Domain3	CDH17_Domain1	51	10
PCDH15_Domain2	CDH17_Domain5	28	-1
PCDH20_Domain5	CDH17_Domain6	94	2
PCDH20_Domain5	CDH17_Domain1	87	6
PCDH20_Domain5	CDH17_Domain3	73	7
PCDHA10_Domain5	CDH17_Domain3	80	14
PCDHA10_Domain5	CDH17_Domain7	35	3
PCDHA4_Domain1	CDH17_Domain3	52	8
PCDHA4_Domain1	CDH17_Domain1	46	7
PCDHA4_Domain1	CDH17_Domain4	38	-5
PCDHA4_Domain1	CDH17_Domain6	27	-3
PCDHA9_Domain3	CDH17_Domain3	57	12
PCDHA9_Domain3	CDH17_Domain1	53	11
PCDHA9_Domain3	CDH17_Domain6	37	0
PCDHB11_Domain5	CDH17_Domain6	79	5
PCDHB11_Domain5	CDH17_Domain3	57	10
PCDHB2_Domain1	CDH17_Domain1	42	2
PCDHB2_Domain1	CDH17_Domain3	42	2
PCDHB8_Domain3	CDH17_Domain4	49	-8
CDH11_Domain1	CDH17_Domain3	66	10
CDH11_Domain1	CDH17_Domain1	52	9
CDH11_Domain1	CDH17_Domain4	27	-46
CDH17_Domain7	CDH17_Domain7	581	0
CDH6_Domain2	CDH17_Domain6	60	8
CDH6_Domain2	CDH17_Domain2	46	-6
CDH6_Domain2	CDH17_Domain3	46	13
CDH6_Domain2	CDH17_Domain7	22	0
CDHR2_Domain8	CDH17_Domain3	35	23
CELSR2_Domain3	CDH17_Domain7	62	-2
CELSR2_Domain3	CDH17_Domain3	49	9
CELSR2_Domain3	CDH17_Domain2	48	2
CELSR2_Domain3	CDH17_Domain1	46	9
CELSR2_Domain3	CDH17_Domain4	46	-3
CELSR2_Domain3	CDH17_Domain6	40	0
DCHS1_Domain6	CDH17_Domain6	56	6
DCHS1_Domain6	CDH17_Domain5	46	-1
DCHS1_Domain6	CDH17_Domain3	40	11
FAT1_Domain20	CDH17_Domain6	54	0
FAT1_Domain20	CDH17_Domain3	40	5
FAT1_Domain20	CDH17_Domain4	29	-10
PCDH1_Domain4	CDH17_Domain3	64	15
PCDH15_Domain3	CDH17_Domain7	35	53
PCDH20_Domain6	CDH17_Domain7	26	0
PCDHA4_Domain2	CDH17_Domain7	47	2
PCDHA4_Domain2	CDH17_Domain3	46	13
PCDHA9_Domain4	CDH17_Domain1	74	8
PCDHA9_Domain4	CDH17_Domain3	57	9
PCDHB2_Domain2	CDH17_Domain1	82	12
PCDHB2_Domain2	CDH17_Domain4	50	0
PCDHB2_Domain2	CDH17_Domain2	36	2
PCDHB2_Domain2	CDH17_Domain7	31	2
PCDHB2_Domain2	CDH17_Domain6	20	0
PCDHB8_Domain4	CDH17_Domain1	59	3
PCDHB8_Domain4	CDH17_Domain3	50	4
CDH11_Domain2	CDH17_Domain6	56	8
CDH11_Domain2	CDH17_Domain5	49	-1
CDH11_Domain2	CDH17_Domain2	41	-6
CDH18_Domain1	CDH17_Domain3	65	9
CDH18_Domain1	CDH17_Domain1	50	9
CDH18_Domain1	CDH17_Domain6	46	4
CDH23_Domain13	CDH17_Domain6	56	5
CDH23_Domain13	CDH17_Domain3	52	9
CDH6_Domain3	CDH17_Domain5	59	-3
CDH6_Domain3	CDH17_Domain3	45	13
CDH6_Domain3	CDH17_Domain4	26	0
CDHR2_Domain9	CDH17_Domain4	21	0
CELSR2_Domain4	CDH17_Domain3	73	9
CELSR2_Domain4	CDH17_Domain1	50	8
CELSR2_Domain4	CDH17_Domain2	43	-4
CELSR2_Domain4	CDH17_Domain6	35	0
DSC3_Domain1	CDH17_Domain3	96	12
DSC3_Domain1	CDH17_Domain1	92	11
DSC3_Domain1	CDH17_Domain6	55	7
FAT1_Domain21	CDH17_Domain3	59	11
FAT2_Domain14	CDH17_Domain5	32	-3
PCDH1_Domain5	CDH17_Domain1	75	9
PCDH1_Domain5	CDH17_Domain3	67	10
PCDH1_Domain5	CDH17_Domain4	36	-3
PCDH15_Domain4	CDH17_Domain1	52	17
PCDH15_Domain4	CDH17_Domain3	45	20
PCDH7_Domain1	CDH17_Domain1	44	18
PCDH7_Domain1	CDH17_Domain4	42	6
PCDH7_Domain1	CDH17_Domain3	41	19
PCDH7_Domain1	CDH17_Domain6	39	3
PCDH7_Domain1	CDH17_Domain2	30	-5
PCDHA11_Domain1	CDH17_Domain3	52	8
PCDHA11_Domain1	CDH17_Domain1	47	7
PCDHA11_Domain1	CDH17_Domain4	37	-5
PCDHA11_Domain1	CDH17_Domain6	27	-3
PCDHA4_Domain3	CDH17_Domain6	30	0
PCDHA9_Domain5	CDH17_Domain3	76	14
PCDHB12_Domain1	CDH17_Domain3	46	3
PCDHB12_Domain1	CDH17_Domain1	45	2
PCDHB12_Domain1	CDH17_Domain4	40	-10
PCDHB2_Domain3	CDH17_Domain3	49	5
PCDHB2_Domain3	CDH17_Domain1	37	4
PCDHB9_Domain3	CDH17_Domain6	47	2
PCDHB9_Domain3	CDH17_Domain3	45	5
PCDHB9_Domain3	CDH17_Domain1	36	4
CDH11_Domain3	CDH17_Domain5	70	-3
CDH11_Domain3	CDH17_Domain6	55	0
CDH11_Domain3	CDH17_Domain3	41	13
CDH18_Domain2	CDH17_Domain6	56	8
CDH18_Domain2	CDH17_Domain5	55	-1
CDH18_Domain2	CDH17_Domain3	44	13
CDH18_Domain2	CDH17_Domain2	41	-6
CDH18_Domain2	CDH17_Domain7	19	0
CDH23_Domain14	CDH17_Domain3	109	12
CDH23_Domain14	CDH17_Domain6	92	7
CDH23_Domain14	CDH17_Domain4	36	-1
CDH23_Domain14	CDH17_Domain1	29	29
CDH6_Domain4	CDH17_Domain1	77	8
CDH6_Domain4	CDH17_Domain6	77	4
CDHR5_Domain1	CDH17_Domain3	42	-42
CDHR5_Domain1	CDH17_Domain1	37	-43
CELSR2_Domain5	CDH17_Domain4	37	-7
DCHS1_Domain8	CDH17_Domain6	81	3
DSC3_Domain2	CDH17_Domain4	96	0
DSC3_Domain2	CDH17_Domain2	40	-3
DSC3_Domain2	CDH17_Domain3	30	16
FAT1_Domain22	CDH17_Domain4	43	-7
FAT1_Domain22	CDH17_Domain6	36	0
PCDH1_Domain6	CDH17_Domain1	67	6
PCDH1_Domain6	CDH17_Domain3	62	7
PCDH1_Domain6	CDH17_Domain6	62	2
PCDH1_Domain6	CDH17_Domain4	36	-6
PCDH15_Domain5	CDH17_Domain4	33	0
PCDH15_Domain5	CDH17_Domain2	26	0
PCDH7_Domain2	CDH17_Domain3	60	69
PCDH7_Domain2	CDH17_Domain6	57	64
PCDH7_Domain2	CDH17_Domain1	56	68
PCDH7_Domain2	CDH17_Domain4	47	0
PCDH7_Domain2	CDH17_Domain7	38	58
PCDH7_Domain2	CDH17_Domain5	30	112
PCDHA11_Domain2	CDH17_Domain3	42	-10
PCDHA11_Domain2	CDH17_Domain7	42	-21
PCDHA4_Domain4	CDH17_Domain1	65	8
PCDHA4_Domain4	CDH17_Domain3	53	9
PCDHB12_Domain2	CDH17_Domain1	70	8
PCDHB12_Domain2	CDH17_Domain4	39	-4
PCDHB12_Domain2	CDH17_Domain2	33	-2
PCDHB12_Domain2	CDH17_Domain7	33	-2
PCDHB2_Domain4	CDH17_Domain1	76	3
PCDHB2_Domain4	CDH17_Domain3	46	4
CDH11_Domain4	CDH17_Domain1	72	8
CDH11_Domain4	CDH17_Domain3	70	9
CDH11_Domain4	CDH17_Domain6	47	0
CDH11_Domain4	CDH17_Domain4	44	0
CDH11_Domain4	CDH17_Domain2	20	0
CDH18_Domain3	CDH17_Domain5	67	-3
CDH18_Domain3	CDH17_Domain4	33	0
CDH18_Domain3	CDH17_Domain2	30	0
CDH18_Domain3	CDH17_Domain3	30	13
CDH23_Domain15	CDH17_Domain6	33	0
CDH6_Domain5	CDH17_Domain5	37	0
CELSR2_Domain6	CDH17_Domain4	34	-6
DCHS1_Domain9	CDH17_Domain6	33	21
DSC3_Domain3	CDH17_Domain5	76	-2
FAT1_Domain23	CDH17_Domain6	52	3
FAT2_Domain16	CDH17_Domain1	45	17
FAT2_Domain16	CDH17_Domain3	45	18
FAT2_Domain16	CDH17_Domain4	42	5
FAT2_Domain16	CDH17_Domain6	41	13
PCDH1_Domain7	CDH17_Domain2	40	-4
PCDH1_Domain7	CDH17_Domain7	32	-2
PCDH15_Domain6	CDH17_Domain3	36	6
PCDHA11_Domain3	CDH17_Domain7	38	0
PCDHA4_Domain5	CDH17_Domain3	80	14
PCDHAC1_Domain1	CDH17_Domain1	41	9
PCDHAC1_Domain1	CDH17_Domain3	36	10
PCDHB12_Domain3	CDH17_Domain6	59	2
PCDHB12_Domain3	CDH17_Domain3	45	7
PCDHB12_Domain3	CDH17_Domain2	39	-6
PCDHB12_Domain3	CDH17_Domain1	38	4
PCDHB12_Domain3	CDH17_Domain4	38	-8
PCDHB9_Domain1	CDH17_Domain1	45	2
PCDHB9_Domain1	CDH17_Domain4	40	-10
PCDHB9_Domain1	CDH17_Domain3	39	3
CADM3_Domain3	CDH17_Domain6	16	0
CDH11_Domain5	CDH17_Domain7	56	9
CDH11_Domain5	CDH17_Domain5	31	4
CDH18_Domain4	CDH17_Domain4	57	0
CDH18_Domain4	CDH17_Domain1	54	8
CDH18_Domain4	CDH17_Domain6	51	0
CDH23_Domain16	CDH17_Domain1	43	13
CDH23_Domain16	CDH17_Domain3	39	14
CDH23_Domain16	CDH17_Domain5	35	0
CDH7_Domain1	CDH17_Domain3	57	8
CDH7_Domain1	CDH17_Domain1	51	8
CELSR2_Domain7	CDH17_Domain3	88	10
CELSR2_Domain7	CDH17_Domain5	39	-1
DCHS1_Domain10	CDH17_Domain6	35	0
DSC3_Domain4	CDH17_Domain6	68	3
DSC3_Domain4	CDH17_Domain3	40	10
FAT1_Domain24	CDH17_Domain7	32	0
FAT2_Domain17	CDH17_Domain1	50	5
FAT2_Domain17	CDH17_Domain3	46	6
LCP1_Domain3	CDH17_Domain4	24	62
PCDH10_Domain1	CDH17_Domain3	49	8
PCDH10_Domain1	CDH17_Domain1	45	7
PCDH10_Domain1	CDH17_Domain4	43	-5
PCDH15_Domain7	CDH17_Domain3	79	5
PCDH15_Domain7	CDH17_Domain1	72	4
PCDH7_Domain4	CDH17_Domain3	51	16
PCDH7_Domain4	CDH17_Domain1	46	15
PCDHA11_Domain4	CDH17_Domain3	55	9
PCDHAC1_Domain2	CDH17_Domain1	80	12
PCDHB12_Domain4	CDH17_Domain1	66	3
PCDHB12_Domain4	CDH17_Domain3	48	4
PCDHB9_Domain2	CDH17_Domain1	72	8
PCDHB9_Domain2	CDH17_Domain4	43	-4
SETDB1_Domain5	CDH17_Domain2	36	41
SETDB1_Domain5	CDH17_Domain1	34	389
VAV1_Domain3	CDH17_Domain3	30	13
CDH12_Domain1	CDH17_Domain3	60	9
CDH12_Domain1	CDH17_Domain6	52	4
CDH12_Domain1	CDH17_Domain1	48	9
CDH18_Domain5	CDH17_Domain5	40	0
CDH18_Domain5	CDH17_Domain4	39	1
CDH23_Domain17	CDH17_Domain1	67	10
CDH23_Domain17	CDH17_Domain4	39	-2
CDH23_Domain17	CDH17_Domain2	34	0
CDH23_Domain17	CDH17_Domain7	27	0
CDH7_Domain2	CDH17_Domain6	51	8
CDH7_Domain2	CDH17_Domain3	48	11
CDH7_Domain2	CDH17_Domain2	39	-6
CDH7_Domain2	CDH17_Domain7	23	0
CELSR2_Domain8	CDH17_Domain6	48	1
CELSR2_Domain8	CDH17_Domain3	45	6
CELSR2_Domain8	CDH17_Domain2	30	0
DCHS1_Domain11	CDH17_Domain3	77	4
DCHS1_Domain11	CDH17_Domain1	53	3
DCHS1_Domain11	CDH17_Domain7	44	-7
DCHS1_Domain11	CDH17_Domain4	39	-6
DSC3_Domain5	CDH17_Domain2	32	-12
DSC3_Domain5	CDH17_Domain5	31	-8
FAT1_Domain25	CDH17_Domain1	43	9
FAT1_Domain25	CDH17_Domain6	43	0
FAT1_Domain25	CDH17_Domain3	33	10
FAT2_Domain18	CDH17_Domain6	60	2
FAT2_Domain18	CDH17_Domain1	35	0
PCDH10_Domain2	CDH17_Domain1	44	31
PCDH10_Domain2	CDH17_Domain4	39	19
PCDH10_Domain2	CDH17_Domain3	29	32
PCDH15_Domain8	CDH17_Domain1	49	10
PCDH15_Domain8	CDH17_Domain3	39	11
PCDH15_Domain8	CDH17_Domain5	37	-1
PCDH15_Domain8	CDH17_Domain6	27	0
PCDH7_Domain5	CDH17_Domain3	76	8
PCDHA11_Domain5	CDH17_Domain3	80	14
PCDHA5_Domain1	CDH17_Domain3	55	4
PCDHA5_Domain1	CDH17_Domain1	47	3
PCDHAC1_Domain3	CDH17_Domain6	39	0
PCDHB12_Domain5	CDH17_Domain6	77	5
PCDHB3_Domain1	CDH17_Domain3	41	2
PCDHB5_Domain5	CDH17_Domain6	80	5
PCDHB5_Domain5	CDH17_Domain3	56	10
CDH12_Domain2	CDH17_Domain5	55	-1
CDH12_Domain2	CDH17_Domain6	53	8
CDH12_Domain2	CDH17_Domain2	43	2
CDH12_Domain2	CDH17_Domain3	42	13
CDH12_Domain2	CDH17_Domain7	27	0
CDH2_Domain1	CDH17_Domain1	99	11
CDH2_Domain1	CDH17_Domain3	78	12
CDH2_Domain1	CDH17_Domain4	39	-1
CDH2_Domain1	CDH17_Domain5	28	-4
CDH23_Domain18	CDH17_Domain4	44	-7
CDH23_Domain18	CDH17_Domain2	43	-8
CDH23_Domain18	CDH17_Domain3	42	9
CDH23_Domain18	CDH17_Domain6	37	4
CDH7_Domain3	CDH17_Domain2	40	0
CDH7_Domain3	CDH17_Domain3	37	13
CELF1_Domain1	CDH17_Domain1	25	-73
CELSR2_Domain9	CDH17_Domain4	36	0
CELSR2_Domain9	CDH17_Domain6	30	0
CELSR3_Domain21	CDH17_Domain7	29	-25
DCHS1_Domain12	CDH17_Domain6	30	0
DCHS1_Domain12	CDH17_Domain4	26	0
DSG2_Domain1	CDH17_Domain3	98	14
DSG2_Domain1	CDH17_Domain1	92	13
DSG2_Domain1	CDH17_Domain4	44	1
FAT1_Domain26	CDH17_Domain6	46	8
FAT1_Domain26	CDH17_Domain3	39	12
FAT2_Domain19	CDH17_Domain3	49	5
FAT2_Domain19	CDH17_Domain1	44	4
NEO1_Domain7	CDH17_Domain1	33	7
PCDH10_Domain3	CDH17_Domain3	62	12
PCDH10_Domain3	CDH17_Domain6	56	7
PCDH10_Domain3	CDH17_Domain1	46	11
PCDH15_Domain9	CDH17_Domain5	49	-1
PCDH7_Domain6	CDH17_Domain3	62	7
PCDH7_Domain6	CDH17_Domain4	35	0
PCDH7_Domain6	CDH17_Domain1	21	0
PCDHA5_Domain2	CDH17_Domain1	68	-11
PCDHA5_Domain2	CDH17_Domain3	47	-10
PCDHA5_Domain2	CDH17_Domain7	45	-21
PCDHAC1_Domain4	CDH17_Domain3	75	1
PCDHAC1_Domain4	CDH17_Domain6	67	-4
PCDHAC1_Domain4	CDH17_Domain1	30	6
PCDHB3_Domain2	CDH17_Domain1	71	8
PCDHB3_Domain2	CDH17_Domain3	52	9
PCDHB3_Domain2	CDH17_Domain4	42	-4
PCDHB9_Domain4	CDH17_Domain1	70	3
PCDHB9_Domain4	CDH17_Domain3	47	4
PCDHB9_Domain4	CDH17_Domain4	36	-61
PCDHB9_Domain4	CDH17_Domain2	32	-13
CDH12_Domain3	CDH17_Domain5	80	-3
CDH12_Domain3	CDH17_Domain3	51	13
CDH12_Domain3	CDH17_Domain6	48	0
CDH12_Domain3	CDH17_Domain4	36	0
CDH2_Domain2	CDH17_Domain4	113	0
CDH2_Domain2	CDH17_Domain2	106	2
CDH2_Domain2	CDH17_Domain5	51	-1
CDH2_Domain2	CDH17_Domain3	38	19
CDH23_Domain19	CDH17_Domain1	44	13
CDH7_Domain4	CDH17_Domain1	72	8
CDH7_Domain4	CDH17_Domain4	65	0
CDH7_Domain4	CDH17_Domain6	47	0
CDH7_Domain4	CDH17_Domain5	34	-7
CELSR2_Domain10	CDH17_Domain5	37	-4
DCHS1_Domain13	CDH17_Domain6	60	3
DCHS1_Domain13	CDH17_Domain3	36	8
DCHS1_Domain13	CDH17_Domain1	29	7
DSG2_Domain2	CDH17_Domain5	61	-2
DSG2_Domain2	CDH17_Domain4	60	-1
DSG2_Domain2	CDH17_Domain2	58	1
DSG2_Domain2	CDH17_Domain3	37	13
FAT1_Domain27	CDH17_Domain3	66	12
FAT1_Domain27	CDH17_Domain4	60	-4
FAT1_Domain27	CDH17_Domain1	32	8
FAT2_Domain20	CDH17_Domain3	62	11
FAT2_Domain20	CDH17_Domain2	40	-2
FAT2_Domain20	CDH17_Domain4	37	-2
